ingredient_id,ingredient_name,category,storage_type,expiry_date
88,계란흰자,신선식품,냉장,0
89,계피,기타,실온,0
90,계피가루,기타,실온,0
91,계핏가루,기타,실온,0
92,고구마,신선식품,냉장,0
93,고구마무스,신선식품,냉장,0
94,고구마순,신선식품,냉장,0
95,고구마잎,신선식품,냉장,0
96,고구마줄기,신선식품,냉장,0
97,고구마칩,신선식품,냉장,0
98,고기산적,기타,실온,0
99,고들빼기,기타,실온,0
100,고등어,해산물,냉장,0
101,고사리,신선식품,냉장,0
102,고사리나물,신선식품,냉장,0
103,고수,기타,실온,0
104,고수생략가능,기타,실온,0
105,고수잎,기타,실온,0
106,고수취향껏,기타,실온,0
107,고운,기타,실온,0
108,고운고춧가루,기타,실온,0
109,고운소금,기타,실온,0
110,고추,신선식품,냉장,0
111,고추가루,신선식품,실온,0
112,고추기름,신선식품,냉장,0
113,고추냉이,신선식품,냉장,0
114,고추씨매콤한맛을원하실경우,신선식품,냉장,0
115,고추잘게,해산물,냉장,0
116,고추장,신선식품,실온,0
117,고추장크게,해산물,실온,0
118,고춧가루,기타,실온,0
119,고춧가루기호,기타,실온,0
120,고춧기름,기타,실온,0
121,곤드레나물,기타,실온,0
122,곤약,기타,실온,0
123,곤약면,기타,실온,0
124,골뱅이,해산물,냉장,0
125,골뱅이통조림,해산물,실온,0
126,곰피,기타,실온,0
127,곱창,기타,실온,0
128,곶감,신선식품,냉장,0
129,과일,기타,실온,0
130,과일통조림,기타,실온,0
131,관자,해산물,냉장,0
132,광어,해산물,냉장,0
133,구기자,기타,실온,0
134,구운,기타,실온,0
135,구운김,해산물,냉장,0
136,국간장,기타,실온,0
137,국거리용소갈비,육류,냉장,0
138,국멸치,해산물,냉장,0
139,국물용,기타,실온,0
140,국물용 다시마,해산물,냉장,0
141,국물용멸치,해산물,냉장,0
142,국수,기타,실온,0
143,국수또는,기타,실온,0
144,군고구마,신선식품,냉장,0
145,군고구마또는,신선식품,냉장,0
146,군옥수수,기타,실온,0
147,굴,해산물,냉장,0
148,굴소스,기타,실온,0
149,굴싱싱한,해산물,냉장,0
150,굵은,기타,실온,0
151,굵은고춧가루,기타,실온,0
152,굵은소금,기타,실온,0
153,굵은소금조금,기타,실온,0
154,굵은파,기타,실온,0
155,귀리,기타,실온,0
156,귤,신선식품,냉장,0
157,귤병,신선식품,냉장,0
158,그라나 빠다노,기타,실온,0
159,그라나파다노치즈,유제품,냉장,0
160,그래놀라,기타,실온,0
161,그릭요거트,유제품,냉장,0
162,그린빈,기타,실온,0
163,그린빈스,기타,실온,0
164,그린올리브,기타,실온,0
165,근대,신선식품,냉장,0
166,근대잎,신선식품,냉장,0
167,금태,기타,실온,0
168,기름,기타,실온,0
169,김,해산물,냉장,0
170,김가루,해산물,실온,0
171,김밥용김,해산물,냉장,0
172,김장김치,해산물,냉장,0
173,김치,해산물,냉장,0
174,김치다진것,해산물,냉장,0
175,김치양념푹삭익은,해산물,냉장,0
176,김치잎,해산물,냉장,0
177,김칫국물,해산물,냉장,0
178,김칫잎,해산물,냉장,0
179,까나리액젓,해산물,냉장,0
180,까망베르치즈,유제품,냉장,0
181,깐,기타,실온,0
182,깐마늘,신선식품,냉장,0
183,깐밤,기타,실온,0
184,깐양파,신선식품,냉장,0
185,깐호두,기타,실온,0
186,깨,기타,실온,0
187,깨소금,기타,실온,0
188,깨소금생략가능,기타,실온,0
189,깨소스,기타,실온,0
190,깻잎,신선식품,냉장,0
191,깻잎순,신선식품,냉장,0
192,껍질콩,기타,실온,0
193,꼬마전복,해산물,냉장,0
194,꼬막,해산물,냉장,0
195,꼬치,기타,실온,0
196,꼴뚜기,해산물,냉장,0
197,꽁치,해산물,냉장,0
198,꽁치통조림,해산물,실온,0
199,꽃,기타,실온,0
200,꽃게,해산물,냉장,0
201,꽃게육수,해산물,냉장,0
202,꽃빵,기타,실온,0
203,꽃상추,신선식품,냉장,0
204,꽃소금,기타,실온,0
205,꽈리고추,신선식품,냉장,0
206,꿀,기타,실온,0
207,꿀또는,기타,실온,0
208,끓는물,기타,실온,0
209,낙지,해산물,냉장,0
210,낙지다리,해산물,냉장,0
211,날치알,기타,실온,0
212,날콩가루,기타,실온,0
213,납작,기타,실온,0
214,냉동,기타,냉동,0
215,냉동광어,해산물,냉동,0
216,냉동딸기,신선식품,냉동,0
217,냉동만두,기타,냉동,0
218,냉면,기타,실온,0
219,냉면육수,기타,실온,0
220,냉이,신선식품,냉장,0
221,넛맥,기타,실온,0
222,넛맥가루,기타,실온,0
223,네모난햄,육류,냉장,0
224,노각,기타,실온,0
225,노두유,기타,실온,0
226,노란,기타,실온,0
227,노란 파프리카,신선식품,냉장,0
228,노란색파프리카,신선식품,냉장,0
229,노란콩,기타,실온,0
230,노란파프리카,신선식품,냉장,0
231,노랑,기타,실온,0
232,노랑파프리카,신선식품,냉장,0
233,녹두,기타,실온,0
234,녹말,기타,실온,0
235,녹말가루,기타,실온,0
236,녹말가루또는,기타,실온,0
237,녹말물,기타,실온,0
238,녹차,기타,실온,0
239,녹차가루,기타,실온,0
240,녹차국수,기타,실온,0
241,녹차분말,기타,실온,0
242,녹차티백,기타,실온,0
243,누룩소금,기타,실온,0
244,누룽지,기타,실온,0
245,눈꽃치즈,유제품,냉장,0
246,뉴트리셔널,기타,실온,0
247,느타리,신선식품,냉장,0
248,느타리버섯,신선식품,냉장,0
249,늙은호박,신선식품,냉장,0
250,다슬기살,해산물,냉장,0
251,다시다,기타,실온,0
252,다시마,해산물,냉장,0
253,다시마 우린 물,해산물,냉장,0
254,다시마가루,해산물,실온,0
255,다시마국물,해산물,냉장,0
256,다시마물,해산물,냉장,0
257,다시마있으면,해산물,냉장,0
258,다시마조금,해산물,냉장,0
259,다시물,기타,실온,0
260,다시육수,기타,실온,0
261,다시팩,기타,실온,0
262,다이제,기타,실온,0
263,다진,기타,실온,0
264,다진 마늘,신선식품,냉장,0
265,다진고기,기타,실온,0
266,다진고추,신선식품,냉장,0
267,다진깻잎,신선식품,냉장,0
268,다진당근,신선식품,냉장,0
269,다진대파,신선식품,냉장,0
270,다진돼지고기,육류,냉장,0
271,다진땅콩,기타,실온,0
272,다진마늘,신선식품,냉장,0
273,다진생각,기타,실온,0
274,다진생강,신선식품,냉장,0
275,다진소고기,육류,냉장,0
276,다진쇠고기,육류,냉장,0
277,다진식파,기타,실온,0
278,다진양파,신선식품,냉장,0
279,다진쪽파,신선식품,냉장,0
280,다진청고추,신선식품,냉장,0
281,다진청양고추,신선식품,냉장,0
282,다진파,기타,실온,0
283,다진파슬리,기타,실온,0
284,다진표고버섯,신선식품,냉장,0
285,다진풋고추,신선식품,냉장,0
286,다진피클,기타,실온,0
287,다진홍고추,신선식품,냉장,0
288,다진홍청양고추,신선식품,냉장,0
289,다짐육,기타,실온,0
290,다짐육돼지고기,육류,냉장,0
291,다짐육소고기,육류,냉장,0
292,다크초콜릿,기타,실온,0
293,단감,신선식품,냉장,0
294,단무지,신선식품,냉장,0
295,단호박,신선식품,냉장,0
296,단호박가루,신선식품,실온,0
297,단호박손질해서,신선식품,냉장,0
298,달걀,신선식품,냉장,0
299,달걀노른자,신선식품,냉장,0
300,달걀물,신선식품,냉장,0
301,달걀지단,신선식품,냉장,0
302,달걀흰자,신선식품,냉장,0
303,달래,신선식품,냉장,0
304,닭,육류,냉장,0
305,닭 육수,육류,냉장,0
306,닭가슴살,육류,냉장,0
307,닭고기,육류,냉장,0
308,닭고기살,육류,냉장,0
309,닭고기안심살,육류,냉장,0
310,닭날개,육류,냉장,0
311,닭다리,육류,냉장,0
312,닭다리살,육류,냉장,0
313,닭발,육류,냉장,0
314,닭봉,육류,냉장,0
315,닭살,육류,냉장,0
316,닭안심,육류,냉장,0
317,닭안심살,육류,냉장,0
318,닭육수,육류,냉장,0
319,당근,신선식품,냉장,0
320,당근잎,신선식품,냉장,0
321,당근즙,신선식품,냉장,0
322,당근채,신선식품,냉장,0
323,당면,기타,실온,0
324,대게살,해산물,냉장,0
325,대구,해산물,냉장,0
326,대구살,해산물,냉장,0
327,대추,기타,실온,0
328,대추채,기타,실온,0
329,대파,신선식품,냉장,0
330,대파뿌리,신선식품,냉장,0
331,대파조금,신선식품,냉장,0
332,대패삼겹살,육류,냉장,0
333,대하,기타,실온,0
334,더덕,기타,실온,0
335,데리야끼소스,기타,실온,0
336,데쳐서,기타,실온,0
337,데친,기타,실온,0
338,도가니,기타,실온,0
339,도라지,기타,실온,0
340,도라지나물,기타,실온,0
341,도미,기타,실온,0
342,도미살,기타,실온,0
343,도토리묵,기타,실온,0
344,돈가스소스,기타,실온,0
345,돈까스,기타,냉동,0
346,돈까스소스,기타,냉동,0
347,돌나물,기타,실온,0
348,동치미,기타,실온,0
349,동치미국물,기타,실온,0
350,동치미무,신선식품,냉장,0
351,동태,해산물,냉동,0
352,동태살,해산물,냉동,0
353,돛나물,기타,실온,0
354,돼기고기,기타,실온,0
355,돼지 볼살,육류,냉장,0
356,돼지갈비,육류,냉장,0
357,돼지고기,육류,냉장,0
358,돼지고기등갈비,육류,냉장,0
359,돼지고기등심,육류,냉장,0
360,돼지고기살코기,육류,냉장,0
361,돼지고기안심,육류,냉장,0
362,돼지등갈비,육류,냉장,0
363,돼지등심,육류,냉장,0
364,돼지호박,육류,냉장,0
365,된장,기타,실온,0
366,된장듬뿍,기타,실온,0
367,두릅,기타,실온,0
368,두반장,기타,실온,0
369,두부,신선식품,냉장,0
370,두부면,신선식품,냉장,0
371,두유,기타,실온,0
372,둥근호박,신선식품,냉장,0
373,드라이,기타,실온,0
374,드라이이스트,기타,실온,0
375,들기름,기타,실온,0
376,들깨,기타,실온,0
377,들깨가루,기타,실온,0
378,들깻가루,기타,실온,0
379,들깻잎,신선식품,냉장,0
380,등심,육류,냉장,0
381,디종머스터드,기타,실온,0
382,디포리,해산물,냉장,0
383,따뜻한물,기타,실온,0
384,따뜻한우유,유제품,냉장,0
385,딸기,신선식품,냉장,0
386,딸기잼,신선식품,냉장,0
387,땅콩,기타,실온,0
388,땅콩가루,기타,실온,0
389,땅콩버터,유제품,실온,0
390,땅콩분태,기타,실온,0
391,땅콩호박,신선식품,실온,0
392,떡,기타,실온,0
393,떡갈비,육류,냉장,0
394,떡국떡,기타,실온,0
395,떡볶이,기타,실온,0
396,떡볶이떡,기타,실온,0
397,또띠아,기타,실온,0
398,라면,기타,실온,0
399,라면사리,기타,실온,0
400,라볶이,기타,실온,0
401,라이스페이퍼,기타,실온,0
402,라임,신선식품,냉장,0
403,라임주스,신선식품,냉장,0
404,라임즙,신선식품,냉장,0
405,라즈베리,기타,실온,0
406,락교,기타,실온,0
407,래디쉬,기타,실온,0
408,랩,기타,실온,0
409,레드와인,기타,실온,0
410,레디쉬,기타,실온,0
411,레몬,신선식품,냉장,0
412,레몬껍질,신선식품,냉장,0
413,레몬드레싱,신선식품,냉장,0
414,레몬제스트,신선식품,냉장,0
415,레몬주수,신선식품,냉장,0
416,레몬주스,신선식품,냉장,0
417,레몬즙,신선식품,냉장,0
418,레몬즙또는,신선식품,냉장,0
419,레몬청,신선식품,냉장,0
420,렌틸콩,기타,실온,0
421,로메인,신선식품,냉장,0
422,로메인또는,신선식품,냉장,0
423,로메인상추,신선식품,냉장,0
424,로즈마리,기타,실온,0
425,로즈메리,기타,실온,0
426,루꼴라,기타,실온,0
427,루콜라,기타,실온,0
428,리코타,유제품,냉장,0
429,리코타치즈,유제품,냉장,0
430,링귀니면,기타,실온,0
431,마,기타,실온,0
432,마늘,신선식품,냉장,0
433,마늘가루,신선식품,실온,0
434,마늘기름,신선식품,냉장,0
435,마늘기름또는,신선식품,냉장,0
436,마늘다지기,신선식품,냉장,0
437,마늘다진것,신선식품,냉장,0
438,마늘오일,신선식품,실온,0
439,마늘종,신선식품,냉장,0
440,마늘즙,신선식품,냉장,0
441,마른,기타,실온,0
442,마른고추,신선식품,냉장,0
443,마른미역,해산물,냉장,0
444,마른새우,해산물,냉장,0
445,마른오징어,해산물,냉장,0
446,마른표고버섯,신선식품,냉장,0
447,마스카르포네치즈,유제품,냉장,0
448,마요네스,기타,실온,0
449,마요네즈,기타,실온,0
450,마카다미아,기타,실온,0
451,막걸리,기타,실온,0
452,만가닥버섯,신선식품,냉장,0
453,만두피,기타,냉동,0
454,만송이,기타,실온,0
455,말린,기타,실온,0
456,말린 표고버섯,신선식품,냉장,0
457,말린새우,해산물,냉장,0
458,말린표고버섯,신선식품,냉장,0
459,맛간장,기타,실온,0
460,맛국물,기타,실온,0
461,맛밤,기타,실온,0
462,맛살,해산물,냉장,0
463,맛살조개,해산물,냉장,0
464,맛소금,기타,실온,0
465,맛술,기타,실온,0
466,맛술또는,기타,실온,0
467,맛조개,해산물,냉장,0
468,망고,기타,실온,0
469,망고퓨레,기타,실온,0
470,매생이,해산물,냉장,0
471,매실,기타,실온,0
472,매실식초,기타,실온,0
473,매실액,기타,실온,0
474,매실액기스,기타,실온,0
475,매실원액,기타,실온,0
476,매실장아찌,기타,실온,0
477,매실즙,기타,실온,0
478,매실청,기타,실온,0
479,맥주,기타,실온,0
480,머드터드,기타,실온,0
481,머스타드,기타,실온,0
482,머스터드,기타,실온,0
483,머스터드소스,기타,실온,0
484,머위대,기타,실온,0
485,머윗대,기타,실온,0
486,먹물,기타,실온,0
487,멍게,해산물,냉장,0
488,메기,기타,실온,0
489,메밀가루,기타,실온,0
490,메밀국수,기타,실온,0
491,메밀면,기타,실온,0
492,메밀튀밥,기타,실온,0
493,메주,기타,실온,0
494,메주콩,기타,실온,0
495,메추리알,기타,실온,0
496,멕시코고추,신선식품,냉장,0
497,멜론,기타,실온,0
498,멥쌀,기타,실온,0
499,멥쌀가루,기타,실온,0
500,면수또는,기타,실온,0
501,멸치,해산물,냉장,0
502,멸치간장또는,해산물,실온,0
503,멸치다시마육수,해산물,냉장,0
504,멸치다시물,해산물,냉장,0
505,멸치다시육수,해산물,냉장,0
506,멸치디포리,해산물,냉장,0
507,멸치액젓,해산물,냉장,0
508,멸치육수,해산물,냉장,0
509,멸치육수용,해산물,냉장,0
510,멸치젓,해산물,냉장,0
511,멸칫국물,기타,실온,0
512,명란,기타,실온,0
513,명란젓,기타,실온,0
514,모닝빵,기타,실온,0
515,모듬채소,기타,실온,0
516,모시조개,해산물,냉장,0
517,모짜렐라,유제품,냉장,0
518,모짜렐라치즈,유제품,냉장,0
519,모차렐라,기타,실온,0
520,모차렐라치즈,유제품,냉장,0
521,목살,육류,냉장,0
522,목이버섯,신선식품,냉장,0
523,무,신선식품,냉장,0
524,무가당,신선식품,냉장,0
525,무말랭이,신선식품,냉장,0
526,무명실,신선식품,냉장,0
527,무순,신선식품,냉장,0
528,무염버터,유제품,냉장,0
529,무우,신선식품,냉장,0
530,무장아찌,신선식품,냉장,0
531,무즙,신선식품,냉장,0
532,무지개고추,신선식품,냉장,0
533,무채,신선식품,냉장,0
534,무첨가,신선식품,냉장,0
535,무화과,신선식품,냉장,0
536,묵은지,기타,실온,0
537,문어,해산물,냉장,0
538,물,기타,실온,0
539,물녹말,기타,실온,0
540,물반죽용,기타,실온,0
541,물쇠고기육수,육류,냉장,0
542,물약,기타,실온,0
543,물양념장용,기타,실온,0
544,물에,기타,실온,0
545,물엿,기타,실온,0
546,물엿평평하게,해산물,실온,0
547,물오징어,해산물,냉장,0
548,물전분,기타,실온,0
549,미나리,신선식품,냉장,0
550,미나리잎,신선식품,냉장,0
551,미니,기타,실온,0
552,미니단호박,신선식품,냉장,0
553,미니새송이,신선식품,냉장,0
554,미니새송이버섯,신선식품,냉장,0
555,미니파프리카,신선식품,냉장,0
556,미더덕,기타,실온,0
557,미림,기타,실온,0
558,미소,기타,실온,0
559,미소된장,기타,실온,0
560,미숫가루,기타,실온,0
561,미역,해산물,냉장,0
562,미원,기타,실온,0
563,미인,기타,실온,0
564,미지근한,기타,실온,0
565,미향,기타,실온,0
566,민들레,기타,실온,0
567,민어,기타,실온,0
568,민트,기타,실온,0
569,밀가루,기타,실온,0
570,밀가루강력분,기타,실온,0
571,밀가루박력분,기타,실온,0
572,밀가루주꾸미,기타,실온,0
573,밀가루중력분,기타,실온,0
574,밀국수,기타,실온,0
575,바게트,해산물,냉장,0
576,바게트빵,해산물,냉장,0
577,바나나,신선식품,냉장,0
578,바나나슬라이스,신선식품,냉장,0
579,바닐라,기타,실온,0
580,바닐라빈,기타,실온,0
581,바닐라설탕,기타,실온,0
582,바닐라에센스,기타,실온,0
583,바베큐소스,기타,실온,0
584,바지락,해산물,냉장,0
585,바지락살,해산물,냉장,0
586,바질,기타,실온,0
587,바질가루,기타,실온,0
588,바질드레싱,기타,실온,0
589,바질럽드,기타,실온,0
590,바질잎,기타,실온,0
591,바질조금,기타,실온,0
592,바질페스토,기타,실온,0
593,박고지,기타,실온,0
594,박력,기타,실온,0
595,박력쌀가루,기타,실온,0
596,발사믹소스,기타,실온,0
597,발사믹식초,기타,실온,0
598,발효초,기타,실온,0
599,밤,기타,실온,0
600,밤고구마,신선식품,냉장,0
601,밥,기타,실온,0
602,방아잎,기타,실온,0
603,방울토마토,신선식품,냉장,0
604,배,신선식품,냉장,0
605,배주머니,신선식품,냉장,0
606,배즙,신선식품,냉장,0
607,배추,신선식품,냉장,0
608,배추김치,해산물,냉장,0
609,배추잎,신선식품,냉장,0
610,배춧잎,신선식품,냉장,0
611,백,기타,실온,0
612,백김치,해산물,냉장,0
613,백년초,기타,실온,0
614,백년초가루,기타,실온,0
615,백도,기타,실온,0
616,백련초,기타,실온,0
617,백련초가루,기타,실온,0
618,백만송이버섯,신선식품,냉장,0
619,백미,기타,실온,0
620,백앙금,기타,실온,0
621,백오이,신선식품,냉장,0
622,백일송이,기타,실온,0
623,백후추,기타,실온,0
624,백후춧가루,기타,실온,0
625,버섯,신선식품,냉장,0
626,버섯가루,신선식품,실온,0
627,버섯마늘,신선식품,냉장,0
628,버섯조금,신선식품,냉장,0
629,버터,유제품,냉장,0
630,베이비,기타,실온,0
631,베이비채소,기타,실온,0
632,베이컨,육류,냉장,0
633,베이컨또는,육류,냉장,0
634,베이킹소다,기타,실온,0
635,베이킹파우더,기타,실온,0
636,베트남,기타,실온,0
637,병아리콩,기타,실온,0
638,보라색양파,신선식품,냉장,0
639,보리,기타,실온,0
640,보리새우,해산물,냉장,0
641,보릿가루,기타,실온,0
642,복분자,기타,실온,0
643,복숭아,신선식품,냉장,0
644,볶은,기타,실온,0
645,볶은 흑임자검은깨,기타,실온,0
646,볶은소금,기타,실온,0
647,봄동,기타,실온,0
648,부순,기타,실온,0
649,부추,신선식품,냉장,0
650,부추또는,신선식품,냉장,0
651,부침가루,기타,실온,0
652,부침유,기타,실온,0
653,북어,해산물,냉장,0
654,분홍색,기타,실온,0
655,불린,기타,실온,0
656,불린당면,기타,실온,0
657,불린미역,해산물,냉장,0
658,불린쌀,기타,실온,0
659,불린찹쌀,기타,실온,0
660,붉은 고추,신선식품,냉장,0
661,붉은 파프리카,신선식품,냉장,0
662,붉은갓,기타,실온,0
663,브로컬리,기타,실온,0
664,브로컬리조금,기타,실온,0
665,브로콜리,신선식품,냉장,0
666,블랙,기타,실온,0
667,블랙올리브,기타,실온,0
668,블루베리,신선식품,냉장,0
669,블루베리선택재료,신선식품,냉장,0
670,비름나물,기타,실온,0
671,비엔나,기타,실온,0
672,비엔나세지,기타,실온,0
673,비엔나소세지,기타,실온,0
674,비엔나소시지,육류,냉장,0
675,비정제,기타,실온,0
676,비트,신선식품,냉장,0
677,빨간,기타,실온,0
678,빨간파프리카,신선식품,냉장,0
679,빨강,기타,실온,0
680,빨강파프리카,신선식품,냉장,0
681,빵,기타,실온,0
682,빵가루,기타,실온,0
683,빵또는,기타,실온,0
684,뽕잎,기타,실온,0
685,뽕잎가루,기타,실온,0
686,사각,기타,실온,0
687,사골,기타,실온,0
688,사골육수,기타,실온,0
689,사과,신선식품,냉장,0
690,사과말랭이,신선식품,냉장,0
691,사과식초,신선식품,실온,0
692,사과종,신선식품,냉장,0
693,사과주스,신선식품,냉장,0
694,사과즙,신선식품,냉장,0
695,사라다나,기타,실온,0
696,사우어크라우트,기타,실온,0
697,사워크림,기타,실온,0
698,사이다,기타,실온,0
699,삭힌고추,신선식품,냉장,0
700,산딸기,신선식품,냉장,0
701,산초가루,기타,실온,0
702,살사소스,기타,실온,0
703,삶은,기타,실온,0
704,삶은 문어살,해산물,냉장,0
705,삶은계란,신선식품,냉장,0
706,삶은달걀,신선식품,냉장,0
707,삶은팥,기타,실온,0
708,삼겹살,육류,냉장,0
709,삼계탕,기타,실온,0
710,삼계탕용,기타,실온,0
711,삼계탕티백,기타,실온,0
712,삼색파프리카,신선식품,냉장,0
713,삼치,해산물,냉장,0
714,상추,신선식품,냉장,0
715,상추잎,신선식품,냉장,0
716,상하고다,기타,실온,0
717,새뱅이,기타,실온,0
718,새송이,신선식품,냉장,0
719,새송이버섯,신선식품,냉장,0
720,새싹,기타,실온,0
721,새싹채소,기타,실온,0
722,새우,해산물,냉장,0
723,새우가루,해산물,실온,0
724,새우살,해산물,냉장,0
725,새우젓,해산물,냉장,0
726,새우젓국,해산물,냉장,0
727,새우젓국물,해산물,냉장,0
728,새우튀김,해산물,냉동,0
729,샐러드,기타,실온,0
730,샐러드야채들,기타,실온,0
731,샐러드오일,기타,실온,0
732,샐러드용,기타,실온,0
733,샐러드채소,기타,실온,0
734,샐러리,신선식품,냉장,0
735,생강,신선식품,냉장,0
736,생강가루,신선식품,실온,0
737,생강가루조금,신선식품,실온,0
738,생강술,신선식품,냉장,0
739,생강즙,신선식품,냉장,0
740,생강청,신선식품,냉장,0
741,생굴,해산물,냉장,0
742,생대구,해산물,냉장,0
743,생모짜렐라치즈,유제품,냉장,0
744,생밤,기타,실온,0
745,생새우,해산물,냉장,0
746,생선살,기타,실온,0
747,생선육수,기타,실온,0
748,생수,기타,실온,0
749,생연어,해산물,냉장,0
750,생이스트,기타,실온,0
751,생콩가루,기타,실온,0
752,생크림,유제품,냉장,0
753,생태,기타,실온,0
754,샤인머스켓,기타,실온,0
755,서리태,기타,실온,0
756,서리태콩,기타,실온,0
757,석이버섯,신선식품,냉장,0
758,선지,기타,실온,0
759,설탕,기타,실온,0
760,설탕조금,기타,실온,0
761,설탕취향껏,기타,실온,0
762,세발나물,기타,실온,0
763,셀러리,신선식품,냉장,0
764,소 잡뼈,기타,실온,0
765,소갈비,육류,냉장,0
766,소고기,육류,냉장,0
767,소고기갈비살,육류,냉장,0
768,소고기등심,육류,냉장,0
769,소고기불고기나,육류,냉장,0
770,소고기불고기용,육류,냉장,0
771,소고기안심,육류,냉장,0
772,소고기치맛살,육류,냉장,0
773,소금,기타,실온,0
774,소금물,기타,실온,0
775,소금살짝,기타,실온,0
776,소금소량,기타,실온,0
777,소금적당히,기타,실온,0
778,소금조금,기타,실온,0
779,소금허브소금이면,기타,실온,0
780,소급,기타,실온,0
781,소꼬리,기타,실온,0
782,소등심,육류,냉장,0
783,소라,기타,실온,0
784,소면,기타,실온,0
785,소불고기,기타,실온,0
786,소세지,기타,실온,0
787,소스,기타,실온,0
788,소안심,기타,실온,0
789,소주,기타,실온,0
790,손질된,기타,실온,0
791,솔잎,기타,실온,0
792,송어,기타,실온,0
793,송이버섯,신선식품,냉장,0
794,쇠고기,육류,냉장,0
795,쇠고기 육수,육류,냉장,0
796,쇠고기등심,육류,냉장,0
797,쇠고기사태,육류,냉장,0
798,쇠고기스톡,육류,냉장,0
799,쇠고기안심 또는 등심,육류,냉장,0
800,쇠고기양지,육류,냉장,0
801,쇠고기육수,육류,냉장,0
802,쇠고기힘줄없는부위,육류,냉장,0
803,쇠꼬리,기타,실온,0
804,쇠뼈,기타,실온,0
805,수란,기타,실온,0
806,수박,기타,실온,0
807,수박껍질,기타,실온,0
808,수삼,기타,실온,0
809,수수,기타,실온,0
810,숙주,신선식품,냉장,0
811,숙주나물,신선식품,냉장,0
812,순대,기타,실온,0
813,순두부,신선식품,냉장,0
814,순창콩된장,기타,실온,0
815,술,기타,실온,0
816,숯,기타,실온,0
817,슈가파우더,기타,실온,0
818,슈레드,기타,실온,0
819,슈레드 치즈모짜렐라치즈,유제품,냉장,0
820,스리라차소스,기타,실온,0
821,스위트마조람,기타,실온,0
822,스위트콘,기타,실온,0
823,스테비아,기타,실온,0
824,스테이크소스,기타,실온,0
825,스테이크시즈닝,기타,실온,0
826,스트링치즈,유제품,냉장,0
827,스파게티,해산물,실온,0
828,스파게티면,해산물,실온,0
829,스파게티면건면,해산물,실온,0
830,스파게티소스,기타,실온,0
831,스파게티토마토소스,기타,실온,0
832,스팸,육류,냉장,0
833,스프링클,기타,실온,0
834,슬라이스,기타,실온,0
835,슬라이스아몬드,기타,실온,0
836,슬라이스치즈,유제품,냉장,0
837,슬라이스햄,육류,냉장,0
838,시금치,신선식품,냉장,0
839,시금치가루,신선식품,실온,0
840,시금치나물,신선식품,냉장,0
